"user_id","item_id"
48449895,259269741
129719412,240482089
30919120,264753382
454872,47005484
47380556,69282199
5193719,14024370
108170081,282182094
45542840,382441689
103823974,37910916
51381793,334760964
17219776,128702084
12612606,377315497
28883723,260226898
58650579,79626687
132764240,305077427
44754434,65392350
114591917,302256354
37447784,296774240
120306985,75693482
100226515,326454793
19052485,343299064
119466999,64715700
12189507,356493625
45542840,259559168
138222096,101268199
138047652,4483263
133757576,213799573
44494127,66875804
30966958,178396709
43877747,11369913
136229763,300234500
18055459,272804455
129162123,233370248
32060788,71796857
12578052,147523503
129719412,137866200
138442240,38063851
52867640,108536167
119269023,180018971
128300667,257446300
52867640,38040932
110507614,257891992
59368008,243091690
132764240,323206027
111294118,129754506
59711580,135293475
111609304,1826637
64792062,31711538
139604638,387072577
60956726,341849097
119663397,284585584
51381793,214104205
59401602,32389451
59188767,106178573
55988786,42881486
102769936,39771482
136229763,350039797
126102987,250570157
50216353,270882795
136275558,16887513
19699436,38063851
50780812,113527524
49915506,284569286
122930456,285712548
105425264,209873828
115031243,253513340
21128922,244857111
24298813,315901816
129335403,185579171
111409210,18610877
104597596,311780454
4406018,10098506
132626507,34223154
10095384,181316590
135940608,72127398
112721758,129792032
19010476,90791979
121077230,18704751
37393370,190166651
120439555,347219827
22586157,318515601
55988786,299344097
35932244,22667958
127720263,18610877
28180583,293783002
128338662,311499944
120439555,74157231
136275558,204682597
25737649,17712290
17448412,374880559
39303875,181176849
11428002,292043587
129684987,362036513
25619476,147038293
131231825,301628976
17939047,20024833
62294198,198641355
5720921,187147393
137365881,404248191
49889355,125089236
129767544,214669843
109775118,83230478
109775118,360905595
129719412,157790980
19010476,217471841
115939997,110818069
44754434,91213742
21866937,48941030
108034286,8224764
23540458,202327100
23540458,128200870
41762899,92319425
44809712,370663511
44849042,130932762
24298813,266934764
14915440,384935418
26882464,15460711
21021180,51499218
21021180,340495937
129195606,330752876
27802109,249656709
190518,63272625
26412532,396016742
57077829,402963221
137882256,45334865
15310570,203629144
136275558,388821330
15516592,131116873
10591638,404294787
10591638,168753758
62879735,382329859
28721261,360209731
119486616,165365431
46770707,314544484
129307326,228587874
55988786,53581630
116648201,217149096
30919120,121318977
63143549,302800396
110507614,268597521
26357800,265903956
61972961,73320060
61720898,393106649
103884109,171225198
108488723,395592698
130306265,298758608
64860450,76830469
116529107,207698584
121299887,336162847
52867640,355214927
116648201,46171861
138780010,401070714
112721758,235355835
113077148,85804313
117300095,27676842
140483078,99558990
53335367,40274872
100695202,294238495
111089944,174851293
120076465,97009080
114880178,353500089
20657253,290186594
46394564,58220313
46079366,1190428
6475334,211694829
103052788,25905870
25966114,280643516
113077148,351840377
33918445,151377518
133833968,144589112
123698981,65302955
26357800,266639770
26357800,220591743
25966114,66951753
19448864,136950779
100684453,206509032
24389203,47117393
105294335,340395482
22361952,78951959
21021180,254484190
104597596,180068220
129335403,196678810
135809553,188340393
133873697,78991828
138062871,90412888
126468411,395184542
135200142,283700887
13492065,160732526
137061855,228346151
137365881,332429459
137365881,259927465
104479195,390038426
129719412,373801223
2171674,341722273
12578052,17935268
26998732,62144457
102612580,9263594
27880085,194725755
127243332,119082602
129034389,154696675
129034389,148298160
128787447,371972297
128705196,120092168
54414485,286586652
140386565,369781582
140386565,307997478
29029112,167535712
29017898,248877518
129335403,235114304
129307326,4036241
26998732,132680692
34581076,43652403
129719412,282444142
134116374,293229160
134116374,167063158
34539613,346899558
13492065,280674759
3951253,138313205
10591638,70155460
120175087,183186482
36219062,322277888
29670638,360115622
136275558,38167624
122132057,303205878
137335467,68170008
132818255,12294793
16694491,264963832
18917491,104881318
15310570,83477536
51381793,75595318
35932244,392139483
46079366,384591257
17283364,50172859
55988786,98795705
55988786,352441991
55988786,190351337
129162123,8107604
132818255,251011012
62103155,58834379
128066361,312946168
13492065,32503319
13492065,208677198
41944078,39399842
65156859,384533905
45542840,307378520
13678830,193005655
42628528,347685162
42793246,125634399
57357240,176405745
46394564,235698870
139619605,95758257
13783575,125911749
28701587,339822694
61902875,379330069
61902875,225397396
41644099,341889939
34539613,66775425
34539613,364574650
52403660,383270745
53335367,291020145
42354574,394767028
34235644,310631086
43121491,77000666
34178632,45945355
116202737,108967191
64860450,386221755
44766884,360448814
54969425,198066140
61936652,171712059
62263166,37429662
132024668,251870041
137025147,391264839
116592686,24946630
13749945,392339541
44766884,289164385
5708087,249026377
5708087,212252741
49874787,144770180
49874787,108593722
28140683,341611541
17046097,180931687
27226408,194203743
108034286,203542171
33881131,115942769
32920426,377066543
58517586,379415464
46770707,83851465
113981156,396383018
14073732,239991623
49139898,88270535
62164715,257492055
115335440,342965235
57357240,386391357
63230177,63353452
63111500,147153887
63006965,177312871
17046097,243606012
112141018,33069267
133629062,97796295
116468732,271394835
57860310,297151090
137025147,231301770
49915506,144472333
62561606,95806098
53457986,293563443
53335367,109004255
138003363,372762867
137365881,154199567
52867640,107617772
52820378,373979400
133629062,73226015
56011760,98656648
10713699,175630081
58399743,217054155
132424760,69977335
37165541,84981878
124369376,189276686
124279451,101018738
36502193,118630883
102094417,327852012
21333723,63713490
47762627,83161663
20657253,387942823
136622436,295672224
21333723,240219948
25647154,282054448
119663397,85071771
119663397,47585682
119663397,345853514
119663397,281603128
119663397,241358539
119663397,219363243
119663397,164227953
119663397,13023600
44763131,149922368
35415470,316366152
103052788,21941599
19170635,300930741
111409210,134674087
103926928,233738358
110507614,235657823
142094433,348630740
134576592,394815530
111294118,177852067
34252744,118277486
121454675,269785707
138865057,265903997
118754832,213445398
34539613,391421279
34756237,131904115
112721758,366467826
112721758,145853711
127333086,58220313
31485010,282731010
61292108,31502990
105425264,112053808
13709817,299941043
32060788,264136393
105198839,261666069
57371766,297219816
115366871,402132708
128142924,106178573
141826607,1665069
138589540,170742994
122645273,346551228
53255783,98401663
114328130,29006861
46770707,45051212
41779519,245114740
21902688,282620080
42873856,89430767
138222096,192357424
28254671,21519397
50936023,248118635
49889355,144806128
50285347,99623009
116204675,346924073
58806189,330434199
35219161,125997443
50260039,352578817
50260039,275264557
47902025,205171980
32795881,386681954
61720898,246151315
115761083,34887409
101239126,318658885
101239126,268878414
18480256,150977227
110613622,62737331
41396203,95774224
43231033,274709277
45649043,62969585
100684453,890642
100684453,123022154
136154031,240907764
107947538,57370680
130887002,220546106
46312028,10680022
30919120,238360200
30919120,19319042
30919120,188343159
30919120,10754700
132791225,281742460
106960781,51402966
106960781,324914907
125584802,31906505
131360063,152359529
130675466,308930209
6224192,227442674
132024668,121260701
21619785,345504016
10888848,164289087
6232766,303887805
62879735,384038335
2228206,399886088
108698588,133607213
118107588,400517071
22981771,146126015
22586157,304652930
134314587,310445741
5369231,394658338
62457308,26974480
62390663,8652879
62263166,54347751
62263166,282897783
62263166,200287042
62263166,12569250
62164715,133142898
61972961,382228091
61936652,228311036
61902875,336341363
61583618,186589372
58650579,328216047
63230177,359040972
41835343,387282564
41835343,315458941
23010598,157521716
108648119,97064041
102115747,372271027
22359420,33003897
63394577,218438843
32795881,86627850
64860450,221561788
64860450,193844541
21206283,233173110
21021180,345432761
21021180,239268952
32795881,21484556
52244483,327372620
114880178,249731523
48959130,284439824
48373698,242547197
44766884,8034781
44766884,352564908
44766884,302817057
44766884,164701808
45542840,146199960
49915506,253094053
25338079,43620776
24389203,265794131
26412532,313627965
23986720,173676682
43001380,16578650
104479195,341313161
100684453,187478551
100684453,136949957
51381793,356841177
51381793,273413905
50936023,148207594
50936023,138257243
4968401,278484632
52820378,338151080
55988786,98356612
55172237,121072870
28178051,249403460
100684453,384685224
16694491,175205831
107276237,209635245
25737478,353450244
51940736,107302879
15507097,351341098
61110599,12480170
60956726,92145602
60956726,146762241
53335367,20509055
53335367,109105183
57357240,261040403
25966114,139425971
20231406,151838617
17939047,306263436
51845990,127965022
17479615,350880103
17479615,24512464
26998732,348056366
109381076,373903413
28721261,99940310
28721261,251022057
28721261,179931968
28051718,30135654
27317801,68820487
15280372,209797876
15280372,128090285
35483999,161426756
57918942,233763738
56596275,356664497
56596275,140664673
29017898,247098816
29017898,154099112
60742301,296337191
60742301,190352824
3277525,196804026
20752626,303011344
133826030,363604692
58517586,314069950
58517586,158155685
135792408,270173547
108351764,218446594
64860450,255710896
17562880,392337274
17562880,389880109
17562880,89075900
142298118,138486051
142298118,136756027
43877747,43700339
43877747,359062677
134979525,132681991
108648119,165059063
59368008,302526626
59338848,211707225
133747292,374866779
142050543,314351814
139731337,11852059
139391047,47762296
50665708,355111371
18019549,216482738
117209225,373682094
50260039,297120128
16506346,219597922
3264895,237597104
137909856,70232024
32380441,42562950
32363170,6436808
137365881,79539336
137365881,1604686
137133606,91028542
136592694,212354907
129034389,167281069
128705196,313753353
49669986,259013587
136275558,240838855
125528876,230764298
27068950,26365199
124247156,325350930
56993964,305742819
53255783,38247063
53255783,192666459
123211175,398204635
51051799,271875244
51051799,218150457
134072415,95965319
12578052,322242913
30966958,117121878
130143896,164681806
129719412,128415709
12952941,316324532
129034389,318383719
126389844,212131673
13239132,217978960
63325982,7694922
3444136,348051408
17652577,404128202
119643342,328344982
121077230,398917306
54594113,165101425
15019189,13776525
131801027,361608928
37230158,310269451
30289386,102722744
23666668,12102374
46673681,181249905
55147304,328163743
141934553,287308537
58517586,386688964
37736729,263271532
12506484,287388185
19010476,88014907
6074624,320701998
59704137,200832415
123762125,387366978
123762125,384907098
35064397,199213292
35064397,140043250
27802109,248472943
13678830,311047975
20627865,266094503
111314602,6963167
114351182,234060244
122645273,172563956
126170109,57582864
111408175,298206428
132502691,147699590
41762899,373493488
121979828,124871384
100695202,381053484
28415501,35987380
41396203,294957465
13492065,239760366
41686678,385753960
12189507,46234694
12189507,208087464
40796353,326587271
40796353,288097835
29645591,3121485
111721663,226631382
119147202,155952476
118867785,318959432
55801187,329301415
16680502,354309086
120319045,391597872
15516592,48941030
14352051,280477307
127599822,215301212
23062510,262601915
123265349,202665859
20752626,156859285
29017898,239917621
122630648,334485827
20030847,47140433
112101175,123854268
139332508,140724759
46042007,148895379
136154031,274780347
111435559,388125268
4209449,69692737
447828,206016051
34539613,70430825
123685895,207623127
103995979,154343051
26748949,226086205
2625781,138145864
100695202,301794135
21150501,327378015
117300095,110739584
34570498,86000256
35064397,357037406
35064397,217819533
49889355,295320986
46226720,98492039
116839028,299838713
116823443,73518062
47902025,28145579
46729748,288219839
47958194,245368175
124279451,61171859
28646684,351266554
127276245,327908585
135792408,47366843
47222483,48590053
48001542,217945426
47913800,195065436
136777569,26928424
44710943,311780454
103214311,91850689
110948224,202804844
45566486,317681954
135944085,288901291
112721758,305923855
226017,147089148
113084363,127748323
112767187,72328021
45837941,27985394
45837941,185636108
112386151,317575440
117774393,385025855
