"user_id","item_id"
25332379,175512250
25295611,177225197
19225913,140674164
18594472,71985415
18594472,378505512
18594472,166385385
18594472,136444548
18594472,134776158
129687162,118947995
112600231,295047996
40938430,71803102
130483946,140486558
130998815,305613858
16895050,261446603
16077718,366911878
15451714,157984068
15389083,2432119
26559433,42309031
102196810,74977824
131975939,314903844
131775845,273052482
131741669,111152415
26127121,68511449
116939540,295600442
35918897,79750204
135854331,249774140
141338357,133124112
141275816,311499944
13505790,88231585
34153552,380522327
33379249,359042506
33379249,292243173
33379249,239215586
32635471,92219883
32147905,71796857
3138433,98656648
30582420,187390205
30581727,383465545
137618175,292243173
137525448,88196283
137525448,342598663
39066596,98656648
138781654,178098472
58057983,333028913
58057983,121045554
133302065,367476242
112075708,289613769
112075708,186189718
54057266,142375514
53091371,178446166
51672425,80796732
51361111,109536190
48674940,125666923
4818104,305613858
108308639,307792517
35632607,238589408
37922378,42309031
123384614,79962062
40802089,71985415
40802089,39051316
40387240,366911878
22177044,291109978
56387085,199289697
56248107,249082793
43205692,157984068
42593152,397670044
42339925,142375514
60783275,342353139
46555223,374890725
1012927,368173674
121956629,368603460
117689099,30561751
138142455,105857507
61967684,388933229
56174019,371475773
40387240,8468915
25337005,257955347
132541898,286418271
50142094,69597321
57644532,38425073
25337005,86839801
25337005,62970440
25337005,400488900
25337005,385422607
25337005,37573066
25337005,293012984
25337005,239548487
25337005,238673856
25337005,202052064
25337005,194972083
25337005,188823247
25337005,186574281
25337005,129756638
25337005,126313845
25337005,120660642
20231406,287787007
100397503,379091261
62798888,33168111
137534145,20496844
48790890,268488417
4860935,101081429
126718359,43645692
133757576,127638856
44445188,403981258
132236660,62465116
19864337,96158457
100260715,195684081
141885545,331468318
114020513,393542089
42570922,162743460
12853122,377277166
20716944,389097473
117340109,270013324
102415156,157132568
35918897,366911878
113689556,394767853
100897291,136444548
100897291,125666923
113579729,273425903
110948224,355719950
123609059,335081779
49756956,136974559
107214401,329979495
115906685,298800258
100299556,314276590
112679713,325689733
100234519,348031750
106577765,315195028
100422676,71099661
105410696,99004539
105410696,80297845
105410696,387601151
105410696,336964100
105410696,257120663
105410696,208781352
105410696,196547171
105410696,172856479
105410696,103168365
132541898,383854295
62879735,315412276
103600282,193274887
46539368,7171342
133111010,96491975
11073942,364020253
132541898,119283314
48790890,54960667
46176848,249480376
5688020,372702069
5688020,249931998
101364343,335961429
101364343,123601142
62863352,303334398
53187338,45501285
53187338,40671814
109848969,2432119
100397503,28363357
16515670,63326469
53187338,9653976
53187338,83649041
53187338,82275333
117340109,56554088
133474868,154695732
111050134,346361995
46011203,157572815
49537083,168998640
49162512,313744473
47688515,61764850
132236660,151259138
100743346,189859986
131978114,398317601
46877309,172542310
49537083,28822001
47998436,65895497
47998436,123383435
136178874,237394043
5708087,288297574
61504511,235900218
100397503,137332999
109033763,113291808
138928738,384570918
100397503,246711189
64824540,221546111
64824540,177155832
110522833,315760758
110522833,242950779
110522833,205039307
51351379,228553106
102115747,220467209
12473103,248284997
61283696,301737299
61283696,225517786
61283696,172638349
104538658,123601142
104448961,374890725
126949332,96177629
53187338,204587041
61283696,363318853
60278495,382542784
52106978,41489959
56251560,42281656
102738961,349282124
103685659,262112219
129096642,250456107
128902392,67920489
128902392,65337822
128902392,59060461
128902392,379299311
128902392,314951976
128902392,160397597
15917473,180683616
53187338,320554720
53187338,286675738
53187338,257986499
53187338,104387153
129941370,99919454
131045093,86616848
13137537,242298296
133799756,107148130
133474868,356793667
133474868,231648721
132658232,85522929
132658232,400587981
132658232,322822487
132658232,243706754
132658232,235219028
132658232,111017441
132658232,101056531
132626507,74259982
132626507,236546214
132626507,154113778
132626507,115258234
132541898,23967106
132541898,158803776
126718359,142728454
140318987,249966358
117211187,144220345
23062510,281384183
23062510,274272634
23062510,238589408
48594900,283170155
48594900,105573580
110370871,125666923
113579729,367201373
113579729,229980181
113445572,209469902
32635471,58727293
11073942,98656648
11073942,56913325
137507730,308383387
137452224,266412770
118524951,81484519
118524951,51409119
118524951,352369788
118524951,341155641
118120299,300536682
118120299,299779743
116340014,26353883
116340014,160026236
31204024,40555936
58739634,251697091
135944085,357221611
135809553,150594916
114733424,259013587
114709109,115842631
19006633,37806196
133302065,362025667
133057124,171760957
132658232,157688971
132541898,133788626
132541898,108096211
21251403,244189218
140391842,216562056
47334134,80233719
108541346,189616487
133613021,189243297
118144704,226514147
117832212,377080180
111068056,98723089
111068056,223293993
111068056,167074648
10820115,352619770
123311003,355659077
122132057,192176392
121433186,397652066
121368113,243792000
18586810,79173626
39654332,268620750
31485010,36146111
31485010,316450804
116647166,309984252
116447243,13017276
1884205,402329849
142411581,323435459
1422904,231649356
1422904,102184977
110581771,338804418
110581771,324205249
110581771,286840971
34757101,315215772
17562880,265747843
114278486,73159894
114278486,119234970
23901496,389894269
20625528,201884222
114591917,131904115
114515366,314041390
25428250,127412643
24441988,176438034
24298813,401947047
24298813,388419629
24298813,369991269
24298813,189321930
24298813,175865291
24298813,139825711
24298813,137873700
113696144,233292622
120278269,156087902
15225481,145724735
1422904,328557565
1422904,145267270
140763800,134403303
116159885,13017276
49603305,273052482
102562879,121701723
112617688,79750204
112617688,380090625
112617688,32313553
112617688,273052482
112617688,177912248
112141018,58727293
135986664,245472897
135986094,250610261
12868299,71796857
48593295,67563490
31485010,349756320
31485010,326194936
31485010,254338701
31485010,155906258
30718584,296441673
30718584,274447308
28883723,117617689
28178051,92994424
28178051,325970370
28178051,250313300
28178051,216341370
28178051,201806934
28178051,191032569
28178051,160205337
28178051,149239383
5360957,82209287
102170866,187234778
30550524,329658752
28883723,111180295
32795881,279342121
10707918,250605391
118484013,79750204
33781417,73362379
32795881,170933890
54594113,316841416
124302458,26603991
12014985,307865857
12014985,227275517
119037603,333028913
64749963,272939516
34035721,198825580
34035721,111510623
100442521,149542640
135378246,112189655
121562108,175796232
47588459,314903844
47588459,194701908
121986074,309984252
121923944,134632501
105315608,67732993
105315608,397803506
105315608,232737246
40940335,358331361
49120161,6975016
49120161,275327771
49120161,195624962
49120161,142909350
38748722,352891840
38748722,351085721
38748722,257224447
128441868,333028913
128158908,121045554
128148624,353924995
128148624,262112219
25119574,157196064
100442521,241828614
100442521,173949020
42793246,118776931
48594900,294420050
48378951,132319165
4813877,342312325
47585504,119953445
47184224,225016578
46539368,51502956
46534133,50778993
46534133,185659808
46406399,284418407
46345739,111113027
110581771,127000505
46312028,377313000
112658053,358169436
122132057,231590815
122132057,221908344
122132057,19449935
122132057,150996707
122132057,105320127
121492295,131946622
41320246,266455632
40940335,341056760
40940335,302880759
40940335,267344227
40940335,246560779
40940335,242310830
40940335,187802874
40940335,10499118
100397503,25467407
18856090,178446166
48332781,125666923
109554732,360836119
109554732,186498300
109538120,303582900
109538120,176694718
109326356,310033863
53255783,319633580
53187338,383944646
53187338,302084520
53187338,173289250
5305268,191449669
53034371,40778469
53034371,276525503
53034371,194856975
53034371,185555979
5272115,128247101
52403660,226840503
52288145,92864735
5198060,79173626
51004531,104536888
50805790,212332060
50783368,89201297
50142094,167657816
50114359,320025006
50114359,315651577
50114359,264425601
50102935,12893168
49669986,332142302
49537083,284491263
49337502,154579980
49267461,81409538
49235565,392442223
49099929,68029999
49099929,14005073
49078896,295966771
49060518,48546308
49060518,45716677
49060518,312124176
49060518,119878392
48884748,189494975
20743929,284999944
20743929,217303281
20716944,244909877
20678115,13133712
20612499,230515169
2048794,288689069
20389512,180221791
20231406,248755697
20231406,18727958
123504509,34223154
46312028,223740290
46312028,163645706
46312028,158213442
120660040,335767517
120660040,299613034
120660040,196922166
120660040,184271048
120660040,155701468
119604288,4690872
119227071,193830650
118740900,137402159
118524951,259959593
118144704,336062710
118120299,390634710
118120299,284695299
118120299,182384060
117832212,96489761
117340109,288994124
117340109,269069406
117340109,196187770
117340109,138862300
117257585,91179154
117257585,156586878
117257585,126751300
117086129,14176346
116939540,89339213
116725838,244914904
116592686,353079196
116340014,91332737
116340014,308580984
