"user_id","item_id"
4556144,239200348
55100099,4615129
55100099,111017441
52542581,272357531
52288145,136444548
23840266,15194176
24248230,385247334
15033334,44937462
49221063,39475027
136178874,178504330
64515237,349826940
34792318,366911878
44994029,363122968
6406511,167045476
65095287,85794087
54594113,134058902
23593444,125666923
4087217,196276413
34299988,293266990
34299988,108928445
55562369,310644770
32384032,319984203
54384458,116244095
54357473,244441705
105345851,105665844
16797616,292454294
16513333,156394710
530238,314500908
60958037,167074648
55100099,152432615
58057983,150007576
101187220,2323277
30591498,220401889
64642563,63078978
133160159,109536190
137714013,89242693
62901383,349309903
62901383,110427021
60882638,109529443
136459017,323349755
136440858,390181058
135756156,270325627
135429591,348537412
108019238,271297732
115669976,187864672
51318043,203508118
51318043,173300694
18488008,76475985
18488008,320919131
10238478,345791849
50475385,273874632
46839347,80727711
46681058,289058791
22726524,397053842
22409616,1582210
21792279,134212217
20501826,53738139
20501826,258622715
20208411,220914045
25618003,222700400
25484785,34466920
24891238,242990714
49706772,67567127
122920742,342454819
23380093,390634710
23213836,124977997
1749103,22724036
138271491,320226751
15535972,220590039
48038844,274258862
32911159,207164814
113210000,126219377
38026943,20061788
34299988,6480257
3408454,36348977
3408454,309906509
3408454,292928365
32384032,31422130
317091,28952773
30400284,243947878
15389083,177194300
25767094,382991417
15033334,74207546
3686296,390186117
302466,250092278
114278486,234811391
113637206,195598739
2636701,185178529
136286592,306785113
136286592,305687250
38511479,310796239
112518838,371150215
117707223,263586939
117199100,236264031
117152864,399396782
113343977,9452808
28046897,189066744
27460736,17220659
121658987,204317759
110981959,204537521
115554515,395018472
115554515,123191021
119495541,111891631
4365869,85034392
112647019,374045333
112141018,279854192
112141018,22983898
112141018,113663275
111913753,53750819
116282936,276868637
28557548,58266975
128222166,56069949
128148624,371898227
128148624,25375819
122763845,376905377
131918369,150144538
29235785,103346221
29120381,311149831
124166879,290364247
125484917,377925083
3553498,134776158
60882638,340658714
127211037,164666227
109733166,94259158
110067667,289330031
109128542,177802186
15225481,374214353
114099881,59009689
114099881,179307802
102784585,21000926
21792279,328995782
5683394,380529852
119877840,69583380
2353423,208600040
17562880,247864088
21792279,129645192
21397098,79535733
116244119,380522327
108019238,323970097
107143838,103703218
24870148,318463262
54250016,316070615
54250016,224850819
119035722,187220098
18986884,95037749
18986884,365815724
18986884,268104090
18986884,214253656
106159385,119196924
1211491,8214458
138271491,171121344
51001387,80214811
12215373,186533171
141089654,71796857
135803625,393996867
135597549,321201124
49221063,196613518
105070349,379126815
141571064,189606799
38026943,197734694
14848069,92091168
34299988,331739006
34299988,286854869
62053130,151900364
46409942,200553858
131975939,256553178
63004058,351684132
135567210,347878279
135567210,235129080
54357473,333569241
54041681,954972
5369231,75245446
103215328,126238643
51813809,50608981
51813809,353955446
51813809,254637907
51813809,118729930
50936650,99485837
50936650,64727856
50202820,325100443
50202820,273109658
50202820,270787747
50202820,212483275
50202820,118835036
135378246,218735110
58891608,140849766
59356413,111995493
117753018,203851622
54041681,380792122
54041681,318998535
54041681,303563756
54041681,295067912
54041681,241195323
54041681,154726
54007481,372291094
54007481,335779222
5369231,81192500
53504429,238589408
53314277,167174269
65033052,324196813
