"user_id","item_id"
4556144,239200348
55100099,4615129
55100099,111017441
52542581,272357531
52288145,136444548
23840266,15194176
24248230,385247334
15033334,44937462
49221063,39475027
136178874,178504330
64515237,349826940
34792318,366911878
44994029,363122968
6406511,167045476
65095287,85794087
54594113,134058902
23593444,125666923
4087217,196276413
34299988,293266990
34299988,108928445
55562369,310644770
32384032,319984203
54384458,116244095
54357473,244441705
105345851,105665844
16797616,292454294
16513333,156394710
530238,314500908
60958037,167074648
55100099,152432615
58057983,150007576
101187220,2323277
30591498,220401889
64642563,63078978
133160159,109536190
137714013,89242693
62901383,349309903
62901383,110427021
60882638,109529443
136459017,323349755
136440858,390181058
135756156,270325627
135429591,348537412
108019238,271297732
115669976,187864672
51318043,203508118
51318043,173300694
18488008,76475985
18488008,320919131
10238478,345791849
50475385,273874632
46839347,80727711
46681058,289058791
22726524,397053842
22409616,1582210
21792279,134212217
20501826,53738139
20501826,258622715
20208411,220914045
25618003,222700400
25484785,34466920
24891238,242990714
49706772,67567127
122920742,342454819
23380093,390634710
23213836,124977997
1749103,22724036
138271491,320226751
15535972,220590039
48038844,274258862
32911159,207164814
113210000,126219377
38026943,20061788
34299988,6480257
3408454,36348977
3408454,309906509
3408454,292928365
32384032,31422130
317091,28952773
30400284,243947878
15389083,177194300
25767094,382991417
15033334,74207546
3686296,390186117
302466,250092278
114278486,234811391
113637206,195598739
2636701,185178529
136286592,306785113
136286592,305687250
38511479,310796239
112518838,371150215
117707223,263586939
117199100,236264031
117152864,399396782
113343977,9452808
28046897,189066744
27460736,17220659
121658987,204317759
110981959,204537521
