"user_id","item_id"
39162605,51734688
11391297,129050884
46066679,186972750
45946277,319159328
57380691,265890307
57060600,357117277
57060600,329832149
56965659,192329209
56821731,300653334
56546091,325412700
56546091,142984214
56457981,1046852
56387085,12227282
56079296,317882004
44965961,92800198
46257182,29999490
46257182,118486903
38992559,75872412
38992559,68317696
38992559,294095847
38992559,189050262
59314632,220307336
59165397,113494096
138271491,284285814
138271491,258668584
35520386,30132724
35335282,94854826
35323402,243424856
58676181,269116558
58639749,121815725
58581573,376698784
58581573,325155703
58581573,310969119
58581573,174409533
58581573,13289626
138093675,388088234
138093675,385397500
138093675,335428131
138093675,253145442
138093675,107140272
138093675,101520141
4750139,12411824
47308508,220436274
47296502,48036025
47296502,376665433
46761269,1932608
46761269,180715822
46723478,159010552
46555223,358740211
46555223,315199055
46536413,296813295
46489343,311565131
46476827,49487131
55401911,19697310
55100099,393289214
55100099,319445395
55100099,291162554
55028609,397628272
55028609,234826608
55028609,113280687
54827588,184081436
54761921,375160158
54388448,356306515
54384458,342245864
54357473,41515744
54357473,319159328
54057266,279211369
5369231,362617018
5369231,339376607
5311010,195132334
53091371,366925286
53053352,145694664
52962272,79521520
52685207,155214340
52645592,396731367
52645592,24805060
52147115,356187372
5208128,20257799
52079753,134055949
52004090,392194207
51813809,387374549
51813809,215068233
51813809,138410757
51680429,399200200
51361111,154859098
51341266,165852164
51341266,155775399
51324109,264097164
51318043,53310913
51318043,214523398
51318043,194130813
51309346,367153843
51292486,88835702
51292486,351782417
51292486,309702189
51292486,290853799
51251512,31312935
51164770,322445492
51099679,382474058
51075007,238393637
51016981,125003534
50475385,285901195
50202820,38856158
50202820,262831321
137844636,130934987
63709136,336233348
63051743,383883679
62969888,240893946
62626655,377592824
62499773,312837956
61763771,74964387
61704491,345168252
61572698,296574944
61572698,149090527
61549817,58944543
60883331,354623952
60882638,55165860
60402422,48722133
59818524,45923109
35828117,47064493
35828117,109070415
49744905,238589408
49711251,340453131
49695726,9238455
4906718,217359252
4906718,213838983
4906718,170754048
4906718,144148965
4906718,117474039
49047066,24832388
48967362,3990753
48699222,351069490
48699222,21836842
48674940,51227980
48362340,324124940
48362340,121594958
48038844,339100853
48038844,32267086
48038844,29099617
48038844,274926042
48038844,202187075
47864222,101025498
6527867,299754398
6527867,228963146
34452439,296172193
