"user_id","item_id"
17219776,128702084
28883723,260226898
25737649,17712290
32060788,71796857
56011760,98656648
128338662,311499944
122645273,346551228
19052485,343299064
103823974,37910916
60956726,341849097
122132057,303205878
13709817,299941043
120306985,75693482
134116374,293229160
134116374,167063158
13492065,280674759
138780010,401070714
135809553,188340393
132424760,69977335
21150501,327378015
34756237,131904115
50260039,275264557
56993964,305742819
135200142,283700887
58399743,217054155
5708087,249026377
132626507,34223154
5369231,394658338
111408175,298206428
42793246,125634399
121299887,336162847
110948224,202804844
138589540,170742994
62164715,257492055
19170635,300930741
138961180,98603220
17562880,89075900
17562880,392337274
17562880,389880109
28178051,249403460
58517586,314069950
62164715,133142898
27317801,68820487
6357161,372332367
62879735,384038335
60380684,237223630
12506484,287388185
17448412,374880559
12952941,316324532
116340014,298564848
137640381,205571401
134979525,338630082
122802170,156394710
57679953,333028913
27496280,86610821
40528453,319719400
50114359,283687321
46312028,120428365
41686678,385753960
44182382,291503193
53976869,43508009
122630648,334485827
54594113,165101425
49669986,259013587
132626507,24376695
132626507,179516225
50805790,127342263
127919298,323349755
127919298,18189868
135944085,288901291
135378246,154200932
116523407,360817002
48967362,68940123
132236660,381125638
447828,206016051
112141018,33069267
4209449,69692737
11366706,233101284
114370733,388998815
56818905,192196843
115761083,64989800
18594472,85202142
110961790,276237060
112619968,95867699
35482754,307600160
53091371,295303738
53091371,260475256
18249259,80411699
109579014,134427531
132755942,122057227
106346810,258826379
4915814,343575787
11366706,119234970
28557548,1696120
4498439,74977824
50114359,229347739
29235785,139744584
63623282,244553557
122132057,288398671
31182685,73233753
124700441,400640340
20612499,401410730
40528453,112501186
106346810,356374095
132626507,351696515
132755942,31238685
132755942,197488747
103582819,190639367
121883405,349199984
46312028,97529977
115761083,269477241
121883405,401061336
121883405,368485748
122645273,115296587
11594934,55807645
11594934,55559718
11594934,144053049
138210216,183333503
103582819,104794920
103459768,113311445
106778951,154455248
37100390,114936116
135567210,147681344
26412532,357375905
50142094,99521373
50783368,205542738
139777963,395568949
3777256,31609311
110128897,287227617
36198131,258349063
37020122,349757910
131395085,321599479
51318043,99705326
135567210,28644360
135567210,198472080
136948968,140883116
105315608,22480731
48362340,118448109
45069500,192219540
44110187,163037053
24360931,181797452
33635794,68289678
53187338,94223723
42096946,395074329
29499215,58727293
39329021,179222099
127383669,197488747
64422168,277566386
127916115,66944025
317091,233292622
116523407,119930041
128902392,169675009
112141018,355399139
112141018,314670909
112141018,31193281
112141018,186834589
114099881,333028913
122132057,291689553
115856090,250568332
112631605,206607870
113010458,86463202
142014633,302419754
142014633,299363124
118524951,159337725
121923944,130660969
10876284,368359382
117199100,165999446
104876086,202040533
110948224,79458119
132626507,297242296
132626507,286175221
132626507,104286227
136286592,51472776
136286592,341533485
136286592,222767568
138560071,100530226
135378246,21875449
56269254,161850979
55693229,364443976
5369231,373402037
5369231,36641963
5369231,118143895
135567210,56262444
109538120,343495830
123839396,339797425
11026029,88964509
18488008,268865942
18488008,163689973
18959614,108852248
51813809,282618528
37928819,144665944
18594472,361190274
16476718,393141589
54041681,303623649
36656480,63093626
36656480,31123422
20501826,17641568
20462589,49483732
142014633,392406846
3320605,362277971
32079118,23362852
109016093,398105124
26037919,70506159
29499215,391850817
29499215,31110174
29499215,233721639
137490870,320821185
135792408,290999637
135378246,400701289
135378246,180200233
135378246,379249019
103490614,79590796
142014633,928037
142014633,77003388
142014633,37683117
142014633,254836176
142014633,13781372
64019348,242959465
29201000,68872441
118733970,134877587
124956647,307830817
120182815,270325627
122357858,242725915
121923944,381679323
121658987,240657308
18594472,80586034
18488008,382134731
124675478,374557660
135567210,369396275
135567210,216916207
35687702,282734411
10820115,61669031
140342846,196425668
140342846,168295469
29614901,332632241
2961442,351334128
27831488,328371723
26748949,45974177
26412532,269767436
26412532,267394734
26412532,122134024
53961920,158824352
141816551,404043314
141816551,385376939
141816551,173175079
22726524,272369633
138796450,324707959
138589540,128429914
137507730,283482855
132236660,180933374
127414902,232132288
127414902,141412895
136297512,351257873
36422153,216744349
127204677,51835235
131856122,286020089
131856122,254220669
131856122,163456075
134891106,5912528
134891106,179345572
134669262,57175645
132541898,325772600
123779201,161591464
24472810,385785865
24472810,122835018
2437852,310589979
43205692,312526728
43205692,219386888
128902392,182642736
12215373,296640464
122132057,401112094
121575080,403327701
121055447,238662769
42096946,196516706
126674457,364061260
127204677,330989907
125690411,30964096
24050440,257985909
23688622,5336733
23579299,259139642
22259706,174667522
140342846,227918202
139834975,144779916
120456085,390646067
120305341,95926279
120305341,74438920
110128897,68150084
110128897,49022358
112896793,331368501
137758701,47350856
137758701,41688422
137758701,324415077
137507730,85930257
110961790,355426498
116523407,382112102
18959614,89867174
18959614,61535141
18959614,46655123
18959614,157456232
134998335,11372526
134327445,5155989
134327445,320949603
111413851,37241854
110329285,117094879
105805055,176782205
105315608,114765762
115594814,198274022
115537643,391425064
115537643,29517329
2231431,144172733
11366706,314994124
106103615,118947995
114494492,256616939
11436462,393177247
