"user_id","item_id"
17219776,128702084
28883723,260226898
25737649,17712290
32060788,71796857
56011760,98656648
128338662,311499944
122645273,346551228
19052485,343299064
103823974,37910916
60956726,341849097
122132057,303205878
13709817,299941043
120306985,75693482
134116374,293229160
134116374,167063158
13492065,280674759
138780010,401070714
135809553,188340393
132424760,69977335
21150501,327378015
34756237,131904115
50260039,275264557
56993964,305742819
135200142,283700887
58399743,217054155
5708087,249026377
132626507,34223154
5369231,394658338
111408175,298206428
42793246,125634399
121299887,336162847
110948224,202804844
138589540,170742994
62164715,257492055
19170635,300930741
138961180,98603220
17562880,89075900
17562880,392337274
17562880,389880109
28178051,249403460
58517586,314069950
62164715,133142898
27317801,68820487
6357161,372332367
62879735,384038335
60380684,237223630
12506484,287388185
17448412,374880559
12952941,316324532
116340014,298564848
137640381,205571401
134979525,338630082
122802170,156394710
57679953,333028913
27496280,86610821
40528453,319719400
50114359,283687321
46312028,120428365
41686678,385753960
44182382,291503193
53976869,43508009
122630648,334485827
54594113,165101425
49669986,259013587
132626507,24376695
132626507,179516225
50805790,127342263
127919298,323349755
127919298,18189868
135944085,288901291
135378246,154200932
116523407,360817002
48967362,68940123
132236660,381125638
447828,206016051
112141018,33069267
4209449,69692737
11366706,233101284
114370733,388998815
56818905,192196843
115761083,64989800
18594472,85202142
110961790,276237060
112619968,95867699
35482754,307600160
53091371,295303738
53091371,260475256
18249259,80411699
109579014,134427531
132755942,122057227
106346810,258826379
4915814,343575787
11366706,119234970
28557548,1696120
4498439,74977824
50114359,229347739
29235785,139744584
63623282,244553557
122132057,288398671
31182685,73233753
138961180,243088323
26037919,83998781
29684399,134632501
18594472,146230850
18594472,104202558
120305341,166385385
50783368,374214353
132626507,140610787
121883405,271705542
27317801,310795574
42793246,324456403
17562880,375360011
40528453,24106739
112658053,307542920
112658053,239896170
112658053,1061648
135809553,292173570
116340014,54198076
137758701,304333357
123839396,173802353
124700441,400640340
20612499,401410730
40528453,112501186
106346810,356374095
132626507,351696515
132755942,31238685
132755942,197488747
103582819,190639367
121883405,349199984
46312028,97529977
115761083,269477241
121883405,401061336
121883405,368485748
122645273,115296587
11594934,55807645
11594934,55559718
11594934,144053049
138210216,183333503
103582819,104794920
103459768,113311445
106778951,154455248
37100390,114936116
135567210,147681344
26412532,357375905
50142094,99521373
50783368,205542738
139777963,395568949
3777256,31609311
110128897,287227617
36198131,258349063
