"user_id","item_id"
135567210,346516809
64151780,137377762
11183940,43804991
124166879,151912815
5369231,388841642
5369231,387044850
5369231,18311946
107818388,217230200
138961180,5034127
108444605,9481888
136286592,159396014
119495541,239304380
161481,130656012
58632405,164839096
24273163,8851276
62969888,43207895
62969888,121827867
100184380,98113284
100184380,39714795
20501826,316450804
104526493,51227980
64151780,265122669
17307610,262626232
130998815,323582185
39759851,16008761
64824540,40720543
122132057,330989907
23730268,74679263
13305411,326256936
16077718,80304987
141227570,263152606
136757115,244586231
130507850,264647139
114709109,194701908
28047761,271001549
5865371,258512120
111408175,85532565
100724935,289562674
112658053,137407767
32339254,296529716
41713750,235472915
29780294,7525929
27435290,241093016
115136933,48267628
33379249,344669353
29516783,46966390
29120381,111159845
20492946,366911878
20064282,105208301
22118106,362560732
22094658,225773082
102415156,297406381
100442521,38826745
117340109,174097336
117340109,14282215
116922407,1805007
42096946,403867251
48362340,207293773
25438534,298471056
48038844,226715384
116631182,211666518
107002409,96442827
14021211,155779204
105497231,266038121
100226515,250781249
51235828,93336990
50475385,384992547
4906718,384087944
132432194,92431073
53029436,313263267
49221063,76942520
53667812,396321302
50351854,366320763
50805790,146543101
5369231,56559040
5369231,201233591
25286173,278155255
59389326,356944335
36639152,188829201
122986796,75590335
28557548,165389853
28557548,10963574
16077718,48682867
16077718,369717183
60064811,283504687
15582460,65482073
34299988,380771314
33644605,401940678
21655296,247346527
124722776,187670620
34710466,146806298
48790890,135060494
52058492,229668187
16981954,228963146
51004531,178721544
38748722,74887109
62901383,143203248
15430282,87309175
46539368,32544352
46312028,124336597
134764464,320115575
105792755,382358582
65095287,71257284
6357161,32243732
29747300,139138580
106778951,71480742
116340014,3242513
27317801,385200363
132849059,101831852
13305411,27604851
13773861,121716939
16407724,374836139
130051406,316312256
128148624,314878308
117199100,358154784
53187338,52900329
53187338,374214353
121010711,2422218
1207420,159891668
112200367,261577786
121326560,112539312
116000306,294095847
125484917,349051058
103904422,97518985
40406632,324232322
104165455,399971970
137882655,298332235
101785678,397629720
101785678,305635498
114709109,335309109
24979429,167780112
28785719,375648589
128902392,64712806
128902392,36097647
128902392,192386451
21860439,260149400
11279964,168681351
113210000,117811024
100397503,46506126
131019638,155588139
116159885,133981397
64047083,374890725
109092473,304417285
42096946,347300442
42096946,306706132
42096946,23893034
117945906,80233719
161481,209171499
100422676,317399845
530238,165455096
51813809,43644196
51813809,329063710
124675478,105337403
129285189,368250082
43205692,378730350
43205692,243465434
43205692,144223786
44142824,273532679
106290839,81889739
106290839,304963366
106290839,293155884
106290839,292666180
106290839,236959865
106290839,221726347
106290839,1993221
106290839,148593624
106290839,143263044
54057266,397656480
54041681,278129435
5369231,172143549
53667812,205032147
36639152,366484499
